,source,target
18322,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/DUAL_BASE_LLED-GLED.pdf
18323,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18324,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_LUCE_BASE_LLED.pdf
18325,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_GAS_BASE_GLED.pdf
18326,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LLED-GLED.pdf
18327,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18328,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18329,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/DUAL_BASE_LLED-GLED.pdf
18330,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18331,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_LUCE_BASE_LLED.pdf
18332,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LLED-GLED.pdf
18333,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18334,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18335,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/DUAL_BASE_LLED-GLED.pdf
18336,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18337,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_GAS_BASE_GLED.pdf
18338,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LLED-GLED.pdf
18339,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18340,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18341,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/tutela-simile-eni
18342,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/servizio-tutela-gas
18343,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/canone-rai-in-bolletta
18344,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/lettura-bolletta
18345,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/comunicazioni-aeeg
18346,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/coefficiente-c-gas
18347,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/glossario
18348,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/faq
18349,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/mercato-libero
18350,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/sportelli-eni
18351,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/gas-e-luce/offertalink-gas-luce
18352,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/gas-e-luce/led-per-casa-gas-luce
18353,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/gas-e-luce/sottocontrollo-gas-luce
18354,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/gas-e-luce/fixa-gas-luce
18355,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/gas-e-luce/offerte-energia-elettrica
18356,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/business/gas-e-luce/myenergy
18357,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/business/gas-e-luce/sottocontrollo-luce
18358,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/business/gas-e-luce/offertalink-luce
18359,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/business/gas-e-luce/easy-luce
18360,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/business/gas-e-luce/easy-condominio-luce
18361,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/energy-store
18362,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/contatti/parlare-con-noi
18363,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/energy-store/diventa-partner
18364,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/contatti/parlare-con-noi
18365,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/energy-store/trova
18366,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/offerta/casa/nuova-fornitura
18367,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/agenti-eni-candidatura
18368,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/guida-al-cliente
18369,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/come-riconoscere-agenti-eni
18370,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/livelli-qualita
18371,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/segnalazione-eni-come-inviare
18372,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/informativa-dati-cliente
18373,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/fornitori-ultima-istanza
18374,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/assicurazione-clienti-finali-civili
18375,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/sicurezza-post-contatore
18376,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/indagine-qualita-callcenter
18377,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/costituzione-in-mora
18378,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/bonus-sociale-gas
18379,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/bonus-sociale-energia-elettrica
18380,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/servizio-tutela-gas
18381,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/accessibilita
18382,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/termini-e-condizioni
18383,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/privacy-policy
18384,/it-IT/famiglia/prodotti/gas-e-luce/led-per-casa-gas-luce,/info/cookie-policy
18385,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/cookie-policy
18386,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/chi-siamo
18387,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/home
18388,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa
18389,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce
18390,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/caldaie
18391,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/condizionatori-climatizzatori
18392,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/servizi
18393,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/nuova-fornitura
18394,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/assicurazione-casa-salvaimpianti-eni-axa
18395,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/eni-led-idealed
18396,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business
18397,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce
18398,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/servizi
18399,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/nuova-fornitura
18400,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti
18401,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/genius-eni
18402,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/magazine
18403,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/consigli
18404,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/profilo-energetico
18405,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store
18406,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store/trova
18407,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store/diventa-partner
18408,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/my-eni/dashboard-area-riservata
18409,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/home
18410,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa
18411,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce
18412,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/caldaie
18413,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/condizionatori-climatizzatori
18414,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/servizi
18415,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/nuova-fornitura
18416,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/assicurazione-casa-salvaimpianti-eni-axa
18417,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/eni-led-idealed
18418,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business
18419,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce
18420,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/servizi
18421,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/nuova-fornitura
18422,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti
18423,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/genius-eni
18424,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/magazine
18425,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/consigli
18426,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energie-intelligenti/profilo-energetico
18427,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store
18428,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store/trova
18429,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store/diventa-partner
18430,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/chi-siamo
18431,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/home
18432,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa
18433,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce
18434,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/footer/info/coefficiente-c
18435,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/nuovo-cliente
18436,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/condizioni-bolletta-digitale
18437,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/condizioni-bolletta-digitale
18438,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/footer/info/coefficiente-c
18439,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/nuovo-cliente
18440,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it-IT/famiglia/condizioni-bolletta-digitale
18441,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/DUAL_BASE_LCAP-GCAP.pdf
18442,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18443,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_LUCE_BASE_LCAP.pdf
18444,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_GAS_BASE_GCAP.pdf
18445,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LCAP-GCAP.pdf
18446,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18447,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18448,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/pdf/facsimile/campagna-2017-1/DUAL_BASE_LCAP-GCAP.pdf
18449,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18450,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_LUCE_BASE_LCAP.pdf
18451,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LCAP-GCAP.pdf
18452,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18453,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18454,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/DUAL_BASE_LCAP-GCAP.pdf
18455,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Residenza.pdf
18456,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/SCHEDA_CONFR_GAS_BASE_GCAP.pdf
18457,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/CE_DUAL_BASE_LCAP-GCAP.pdf
18458,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/campagna-2017-02/Mix.pdf
18459,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/it_IT/static/allegati-offerte/modulo_ripensamento.pdf
18460,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/tutela-simile-eni
18461,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/servizio-tutela-gas
18462,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/canone-rai-in-bolletta
18463,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/lettura-bolletta
18464,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/comunicazioni-aeeg
18465,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/coefficiente-c-gas
18466,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/glossario
18467,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/faq
18468,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/mercato-libero
18469,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/info/sportelli-eni
18470,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce/offertalink-gas-luce
18471,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce/led-per-casa-gas-luce
18472,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce/sottocontrollo-gas-luce
18473,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce/fixa-gas-luce
18474,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/casa/gas-e-luce/offerte-energia-elettrica
18475,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce/myenergy
18476,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce/sottocontrollo-luce
18477,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce/offertalink-luce
18478,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce/easy-luce
18479,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/offerta/business/gas-e-luce/easy-condominio-luce
18480,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/energy-store
18481,/it-IT/famiglia/prodotti/gas-e-luce/sotto-controllo-gas-luce,/contatti/parlare-con-noi
